code;description;description[el];description[en];lat;lon
40157;Ammochostou 1;Αμμοχώστου 1;Ammochostou 1;35,0362902529368;33,9546357621689
30573;2nd Stop Choletria;2η Στάση Χολέτρια;2nd Stop Choletria;34,7620835968913;32,5983948243398
1219;Kykladon 2;Κυκλάδων 2;Kykladon 2;35,1209633548171;33,289824232733
10463;Parmenidou 2;Παρμενίδου 2;Parmenidou 2;34,679879593888;33,0172260191408
2576;Kyriakou Matsi - Archiepiskopou Makariou C;Κυριάκου Μάτση - Αρχιεπισκόπου Μακαρίου Γ;Kyriakou Matsi - Archiepiskopou Makariou C;35,1476559070765;33,1997420236804
20401;Meneou Ave. - Samou;Λεωφ. Μενεού - Σάμου;Meneou Ave. - Samou;34,8478049503317;33,5670371692117
31113;Stratigou Alex. Papagou - Evzonon;Στρατηγού Αλεξ. Παπάγου - Ευζώνων;Stratigou Alex. Papagou - Evzonon;34,7743159110939;32,4357938204752
11527;Evagora Laniti - Agias Fylaxeos;Ευαγόρα Λανίτη - Αγίας Φυλάξεως;Evagora Laniti - Agias Fylaxeos;34,7072751553562;33,0222221174773
21227;Kellia Community Park 2;Κοινοτικό Πάρκο Κελλιών 2;Kellia Community Park 2;34,9738129512582;33,6225587977856
4094;Deneia Roundabout;Κόμβος Δένειας;Deneia Roundabout;35,1665904476843;33,1435656395204
4000;Anoigma Kolokasi;Άνοιγμα Κολοκάση;Anoigma Kolokasi;35,1707380123156;33,3694299585339
20540;Archiep. Makariou C´ Ave. - Kyriakou Matsi;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Κυριάκου Μάτση;Archiep. Makariou C´ Ave. - Kyriakou Matsi;34,8521238626443;33,4532036875843
913;Iroon - Aspasias;Ηρώων - Ασπασίας;Iroon - Aspasias;35,1335525981986;33,3660238518167
1163;Evzonon - Evdoxias;Ευζωνων - Ευδοξίας;Evzonon - Evdoxias;35,137538875903;33,3313103523975
21930;Artemidos - Salaminos;Αρτέμιδος - Σαλαμίνος;Artemidos - Salaminos;34,8733046254984;33,5845547527544
31815;Archiep. Makariou C' - Andrea Thoukydidi;Αρχιεπ. Μακαρίου Γ' - Ανδρέα Θουκυδίδη;Archiep. Makariou C' - Andrea Thoukydidi;34,8853974578573;32,5093406932188
31515;4th Stop Gialia;4η Στάση Γιαλιά;4th Stop Gialia;35,1067369986461;32,5049234864221
21113;Archiep. Makariou C´ Ave. - Kon. Kanari 2;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Κων. Κανάρη 2;Archiep. Makariou C´ Ave. - Kon. Kanari 2;34,9423174389269;33,5914831707057
30023;Salaminos - Keryneias 1;Σαλαμίνος - Κερύνειας 1;Salaminos - Keryneias 1;34,7331148962404;32,5178231779738
212;Ave. Strovolou - SEK 1;Λεωφ. Στροβόλου - ΣΕΚ 1;Ave. Strovolou - SEK 1;35,1495246806746;33,3467180562083
1424;Forum Private School 1;Ελληνική Σχολή Φόρουμ 1;Forum Private School 1;35,0327804678402;33,3849017569631
10017;28 Oktovriou - Sotiri Michailidi;28 Οκτωβρίου - Σωτήρη Μιχαηλίδη;28 Oktovriou - Sotiri Michailidi;34,6807075676039;33,0538836963295
11881;Zinonos Kitieos - Seychellon;Ζήνωνος Κιτιέως - Σευχελλών;Zinonos Kitieos - Seychellon;34,6850444875092;32,9704257394529
2633;Lefkosias - Troodous - Chaniou Avenue 1;Λευκωσίας - Τροόδους - Λεωφόρος Χανιού 1;Lefkosias - Troodous - Chaniou Avenue 1;35,0154210722516;32,897549774641
20689;Kyriakou Matsi Ave. - Archiep. Makariou C´ Ave.;Λεωφ. Κυριάκου Μάτση - Λεωφ. Αρχιεπ. Μακαρίου Γ´;Kyriakou Matsi Ave. - Archiep. Makariou C´ Ave.;34,8244988711287;33,3864563027744
2484;Episkopeio Elementary School;Δημοτικό Σχολείο Επισκοπειού;Episkopeio Elementary School;35,0417025650058;33,2442508120413
11423;Prodromos Camping Site;Κατασκηνωτικός Χώρος Προδρόμου;Prodromos Camping Site;34,9518939212383;32,8332294184157
11671;Agios Theodoros 1;Άγιος Θεόδωρος 1;Agios Theodoros 1;34,8975919346646;33,0332621175535
2045;Lemesou Ave. - Dixan;Λεωφόρος Λεμεσού - Dixan;Lemesou Ave. - Dixan;35,0543929872711;33,3883477345895
30297;Nikolaou Nikolaidi Ave. - Ioanni Kapodistria;Λεωφ. Νικ. Νικολαΐδη - Ιωάννη Καποδίστρια;Nikolaou Nikolaidi Ave. - Ioanni Kapodistria;34,7773063048461;32,429248857551
40208;Protara - Fig Tree Bay;Πρωταρά - Κόλπος Fig Tree;Protara - Fig Tree Bay;35,0114130577117;34,0568412003122
31844;Agios Onisiforos Church 2;Εκκλησία Αγίου Ονησιφόρου 2;Agios Onisiforos Church 2;34,7354843404983;32,5334628430758
10580;Panagias Evangelistrias - Mantos Mavrogenous;Παναγίας Ευαγγελίστριας - Μαντώς Μαυρογένους;Panagias Evangelistrias - Mantos Mavrogenous;34,6936687595436;33,010252163642
11733;Agios Dimitrios 1;Άγιος Δημήτριος 1;Agios Dimitrios 1;34,9252934786264;32,8095354281927
21542;Georgiou Seferi;Γεώργιου Σεφέρη;Georgiou Seferi;34,8573457630365;33,5512840120713
21910;Efxeinou Pontou - Solonos Michailidi;Εύξεινου Πόντου - Σόλωνος Μιχαηλίδη;Efxeinou Pontou - Solonos Michailidi;34,9435693099589;33,6277289443379
87;Ave. Grig. Afxentiou - Ag. Dometios Health Centre;Λεωφ. Γρηγ. Αυξεντίου - Κέντρο Υγείας Αγ. Δομετίου;Ave. Grig. Afxentiou - Ag. Dometios Health Centre;35,1723041628536;33,3264656242638
935;Prodromou - Georgiou Griva Digeni Avenue;Προδρόμου - Λεωφόρος Γεωργίου Γρίβα Διγενή;Prodromou - Georgiou Griva Digeni Avenue;35,1632989435995;33,348094162434
657;Prigipos Karolou - Kyriakou Matsi Avenue;Πρίγκηπος Καρόλου - Λεωφόρος Κυριάκου Μάτση;Prigipos Karolou - Kyriakou Matsi Avenue;35,1689459278779;33,337740938081
10125;Episkopiana;Επισκοπιάνα;Episkopiana;34,6781449453354;32,890129131509
20547;5th Stop Klavdia;5η Στάση Κλαυδιά;5th Stop Klavdia;34,8934138423976;33,5146861145392
10832;Agiou Georgiou - Evagora Pallikaridi 1;Αγίου Γεωργίου - Ευαγόρα Παλληκαρίδη 1;Agiou Georgiou - Evagora Pallikaridi 1;34,7196476164814;33,0964157440061
11826;Limnou - Lefkonoikou 1;Λήμνου - Λευκονοίκου 1;Limnou - Lefkonoikou 1;34,7141806940984;33,1095690363467
30295;Nikolaou Nikolaidi Ave. - Irodou Attikou;Λεωφ. Νικ. Νικολαΐδη - Ηρώδου Αττικού;Nikolaou Nikolaidi Ave. - Irodou Attikou;34,7802470641831;32,4333271206837
30543;4th Stop Agios Georgios Pafou;4η Στάση Άγιος Γεώργιος Πάφου;4th Stop Agios Georgios Pafou;34,7783674999883;32,6503281631092
30692;1st Stop Agia Marina Chrysochous;1η Στάση Αγία Μαρίνα Χρυσοχούς;1st Stop Agia Marina Chrysochous;35,1081923978164;32,5058144734
10394;102 Street 2;102 Δρόμος 2;102 Street 2;34,7011629408506;32,9946496133297
10026;Vasileos Georgiou A´ - Ampelakion;Βασιλέως Γεωργίου Α´ - Αμπελακίων;Vasileos Georgiou A´ - Ampelakion;34,6966654515964;33,0907005119513
11617;Parekklisia Village Center 2;Κέντρο Παρεκκλησιάς 2;Parekklisia Village Center 2;34,743739489637;33,1599820468699
20470;Kornos - Delikipos Road 1;Δρόμος Κόρνου - Δελίκηπου 1;Kornos - Delikipos Road 1;34,9196239413802;33,3868250415707
30751;Agioi Anargyroi Church 2;Εκκλησία Αγίων Αναργύρων 2;Agioi Anargyroi Church 2;34,761424325451;32,4174150954836
21488;Pervolia Tourist Area - 10th Stop;Τουριστική Περβολιών - 10η Στάση;Pervolia Tourist Area - 10th Stop;34,8175617943566;33,5986923949268
312;Amathountos - Mpoumpoulinas;Αμαθούντος - Μπουμπουλίνας;Amathountos - Mpoumpoulinas;35,0712571186188;33,3265343421094
5044;Athalassa Botanic Gardens ;Athalassa Botanic Gardens ;Athalassa Botanic Gardens ;35,1377876898445;33,378732287614
2648;Temvria Square;Πλατεία Τεμβριας;Temvria Square;35,0277427478106;32,8916585568128
10347;Dimokratias - Pragas;Δημοκρατίας - Πράγας;Dimokratias - Pragas;34,6712575762628;33,0226272731857
11616;Kellaki 2;Κελλάκι 2;Kellaki 2;34,8169758239126;33,1575757732444
11265;Andrea Nikolaou - 1st Pyrgos 2;Ανδρέα Νικολάου - 1η Πύργου 2;Andrea Nikolaou - 1st Pyrgos 2;34,7419361426383;33,1852797139147
20455;Pyrga Cemetery;Κοιμητήριο Πυργών;Pyrga Cemetery;34,9250700271948;33,4374770888538
1246;Tamasou - Trikomou;Ταμασού - Τρικώμου;Tamasou - Trikomou;35,1245394038153;33,3333869106388
11033;Agelikis Sotiriou - 1st Pano Kyvides 1;Αγγελικής Σωτηρίου - 1η Πάνω Κυβίδων 1;Agelikis Sotiriou - 1st Pano Kyvides 1;34,7609158197729;32,8450003208322
10495;Vasileos Konstantinou - Solomou Solomou 1;Βασιλέως Κωνσταντίνου - Σολωμού Σολωμού 1;Vasileos Konstantinou - Solomou Solomou 1;34,6968055771746;33,0211820530209
6046;Egnateias - Keryneias.Av;Εγνατείας - Λεωφόρος Κερύνειας;Egnateias - Keryneias.Av;35,1475997604777;33,3979898895048
10427;Agios Nikolaos Church 2;Εκκλησία Αγίου Νικολάου 2;Agios Nikolaos Church 2;34,6932540960576;32,9918660023153
598;Ave. Aglantzias - Lemesou Avenue;Λεωφ. Αγλαντζιάς - Λεωφόρος Λεμεσού;Ave. Aglantzias - Lemesou Avenue;35,155179224645;33,376660908143
30200;Pegeia Municipal Stadium 2;Δημοτικό Στάδιο Πέγειας 2;Pegeia Municipal Stadium 2;34,8746573555007;32,3790868972352
30283;Archiep. Makariou C` - Petrovounou 2;Αρχιεπ. Μακαρίου Γ` - Πετροβουνού 2;Archiep. Makariou C` - Petrovounou 2;34,7932363178242;32,4828108431023
1377;Ave. Grigori Afxentiou - Markou Drakou;Λεωφ. Γρηγόρη Αυξεντίου - Μάρκου Δράκου;Ave. Grigori Afxentiou - Markou Drakou;35,1716781561497;33,3311962044683
10356;Dimitriou Charalampous - Dimitriou Chamatsou;Δημητρίου Χαραλάμπους - Δημητρίου Χάματσου;Dimitriou Charalampous - Dimitriou Chamatsou;34,6791374381709;33,0308493632494
10626;Asomatos Community Board 1;Κοινοτ. Συμβούλιο Ασωμάτου 1;Asomatos Community Board 1;34,6383464432541;32,9595204983696
5001;Kyvelis - Kallikratidas;Kyvelis - Kallikratidas;Kyvelis - Kallikratidas;35,1219847050471;33,3278121988111
11305;Eptagoneia - Arakapa - Road 2;Δρόμος Επταγώνειας - Αρακαπά 2;Eptagoneia - Arakapa - Road 2;34,8427768010231;33,1253693179593
30610;2nd Stop Agios Dimitrianos 2;2η Στάση Άγιος Δημητριανός 2;2nd Stop Agios Dimitrianos 2;34,9059919083856;32,5509446469007
40350;Tefkrou Anthia - 6th Stop;Τεύκρου Ανθία - 6η Στάση;Tefkrou Anthia - 6th Stop;34,9966888433849;33,9647498293212
40057;Anexartisias - Theod. Kolokotroni;Ανεξαρτησίας - Θεόδ. Κολοκοτρώνη;Anexartisias - Theod. Kolokotroni;34,9905843255142;33,7859146185038
10659;Andrea Araouzou - Vasilissis Olgas 2;Ανδρέα Αραούζου - Βασιλίσσης Όλγας 2;Andrea Araouzou - Vasilissis Olgas 2;34,6769048056097;32,9952624683075
10254;26 Elementary School - Panagia Tricherousa 2;26 Δημοτικό Σχολείο - Παναγίας Τριχερούσας 2;26 Elementary School - Panagia Tricherousa 2;34,6938555489595;33,0271208002246
11790;Papagiannopoulou Neokleous - Neas Peramou;Παπαγιαννοπούλου Νεοκλέους - Νέας Περάμου;Papagiannopoulou Neokleous - Neas Peramou;34,6993061268372;32,9350979886633
20335;Zygi - Agios Theodoros Road - 1st Stop;Δρόμος Ζυγί - Άγιος Θεόδωρος - 1η Στάση;Zygi - Agios Theodoros Road - 1st Stop;34,7328849880964;33,3517631175281
21111;Archiep. Makariou C´ Ave. - Foti Pitta Ave. 2;Λεωφ. Αρχιεπ. Μακαρίου Γ´ - Λεωφ. Φώτη Πίττα 2;Archiep. Makariou C´ Ave. - Foti Pitta Ave. 2;34,9446351924097;33,5914231569093
40313;Protara - Kavo Gkreko Ave. - 20th Stop;Λεωφ. Πρωταρά - Κάβο Γκρέκο - 20η Στάση;Protara - Kavo Gkreko Ave. - 20th Stop;34,9838880975436;34,0595221375093
372;Spyrou Kyprianou - Senior School 1;Σπύρου Κυπριανού - Senior School 1;Spyrou Kyprianou - Senior School 1;35,1060622550221;33,3589551211896
11902;Spyros Kyprianou Athletic Centre;Αθλητικό Κέντρο Σπύρου Κυπριανού;Spyros Kyprianou Athletic Centre;34,7135445926249;32,9984383279561
20517;Department of Road Transport;Τμήμα Οδικών Μεταφορών;Department of Road Transport;34,9407619857672;33,584956383554
31565;4th Stop Peristerona Pafou;4η Στάση Περιστερώνα Πάφου;4th Stop Peristerona Pafou;34,990274987285;32,4886858022742
40435;Eleftherias - Kyriakou Matsi;Ελευθερίας - Κυριάκου Μάτση;Eleftherias - Kyriakou Matsi;35,0558775661069;33,9713560020056
10155;Ammochostou - Agiou Memnonos;Αμμοχώστου - Αγίου Μέμνωνος;Ammochostou - Agiou Memnonos;34,6803358768803;32,9418591406326
11716;Stylianou Lena - Cyta 1;Στυλιανού Λένα - Cyta 1;Stylianou Lena - Cyta 1;34,9444769520817;32,9789515763945
20365;Electricity Authority 2;Αρχή Ηλεκτρισμού 2;Electricity Authority 2;34,9171740620836;33,608512168341
30127;Akamantidos - Elenis Kouloumou;Ακαμάντιδος - Ελένης Κούλουμου;Akamantidos - Elenis Kouloumou;34,7850898641537;32,4218939983843
40169;Stadiou - Theod. Kolokotroni;Σταδίου - Θεοδ. Κολοκοτρώνη;Stadiou - Theod. Kolokotroni;35,0280811994521;33,9470423417539
2195;Eirinis Avenue - Grigori Afxentiou;Λεωφόρος Ειρήνης - Γρηγόρη Αυξεντίου;Eirinis Avenue - Grigori Afxentiou;35,0137357192055;33,3905886657983
21815;Kiti - Mazotos Road - 3rd Stop;Δρόμος Κίτι - Μαζωτός - 3η Στάση;Kiti - Mazotos Road - 3rd Stop;34,8160584446512;33,525936899759
3014;Blind School Agios Varnavas 1;Σχολή Τυφλών Άγιος Βαρνάβας 1;Blind School Agios Varnavas 1;35,1494619379485;33,3559178867555
11523;Sarantaporou - Ious;Σαραντάπορου - Ιούς;Sarantaporou - Ious;34,665415856517;33,0069525139468
11649;Prastio Avdimou;Πραστειό Αυδήμου;Prastio Avdimou;34,7299350321912;32,7779259261721
11762;Doros;Λάνεια;Doros;34,816088806264;32,9101528944442
20379;Lemesou Ave. - Makedonias 1;Λεωφ. Λεμεσού - Μακεδονίας 1;Lemesou Ave. - Makedonias 1;34,9094470293519;33,584449577531
30636;1st Stop Letymvou;1η Στάση Λετύμβου;1st Stop Letymvou;34,8579114886601;32,5091976479585
21776;Koumi Charalampous - Michail Olympiou;Κουμή Χαραλάμπους - Μιχαήλ Ολύμπιου;Koumi Charalampous - Michail Olympiou;35,0001863570616;33,4614704102517
10628;Griva Digeni - Athanasiou Diakou;Γρίβα Διγενή - Αθανασίου Διάκου;Griva Digeni - Athanasiou Diakou;34,6552029675233;32,9658855698878
20167;Choirokoitia - Vavla Road - 2nd Stop; Δρόμος Χοιροκοιτία - Βάβλα - 2η Στάση;Choirokoitia - Vavla Road - 2nd Stop;34,8401667423702;33,267442920361
20522;Anexartisias Ave. - Filias Ave. 1;Λεωφ. Ανεξαρτησίας - Λεωφ. Φιλιάς 1;Anexartisias Ave. - Filias Ave. 1;34,8645187329887;33,489211459248
3059;Akadimias - Aggelou Terzaki;Ακαδημίας - Άγγελου Τερζάκη;Akadimias - Aggelou Terzaki;35,1237686466546;33,307734730951
31873;2nd Stop Koilineia 2;2η Στάση Κοιλίνεια 2;2nd Stop Koilineia 2;34,8842149971701;32,63150671597
554;Spyrou Kyprianou Ave. - Pavilion;Λεωφόρος Σπύρου Κυπριανού - Παβιλιον;Spyrou Kyprianou Ave. - Pavilion;35,1273232172445;33,3209518418459
30056;Afroditi Sports Centre;Αθλητ. Κέντρο Αφροδίτη;Afroditi Sports Centre;34,7681620868809;32,4388736263597
30559;1st Stop Salamiou;1η Στάση Σαλαμιού;1st Stop Salamiou;34,8374922670005;32,6886533640849
2568;Grigori Afxentiou - Apostolos Varnavas Church 2;Γρηγόρη Αυξεντίου - Εκκλησία Αποστόλου Βαρνάβα 2;Grigori Afxentiou - Apostolos Varnavas Church 2;35,148560691633;33,2086258904512
10879;Kefallinias - Lefkados 2;Κεφαλληνίας - Λευκάδος 2;Kefallinias - Lefkados 2;34,688927367751;33,0633108655562
31813;Archiep. Makariou C' - Nikou Karapataki 1;Αρχιεπ. Μακαρίου Γ' - Νικου Καραπατάκη 1;Archiep. Makariou C' - Nikou Karapataki 1;34,8870593779867;32,5122527423796
40085;Strovilia Crossing Point 2;Οδόφραγμα Στροβίλια 2;Strovilia Crossing Point 2;35,0954487285788;33,8994057982673
746;Ave. Digeni Akrita - Nafpaktou;Λεωφ. Διγενή Ακρίτα - Ναύπακτου;Ave. Digeni Akrita - Nafpaktou;35,1686722141035;33,3726600717402
30914;Georgiou Ioannidi - Angelikis Paschalidou;Γεωργίου Ιωαννίδη - Αγγελικής Πασχαλίδου;Georgiou Ioannidi - Angelikis Paschalidou;34,7621301809083;32,4293642554657
30907;Pafos District Courthouse 1;Επαρχ. Δικαστήριο Πάφου 1;Pafos District Courthouse 1;34,7745233269912;32,4280658729993
3051;Grigori Afxentiou - Post Office 1;Γρηγόρη Αυξεντίου - Ταχυδρομείο 1;Grigori Afxentiou - Post Office 1;35,1490740918937;33,2141274935789
1428;Lemesou Ave. - Inomenon Ethnon;Λεωφόρος Λεμεσού - Ηνωμένων Εθνών;Lemesou Ave. - Inomenon Ethnon;35,0673938280713;33,3833312955153
10335;Misiaouli kai Kavazoglou - Aristonikou;Μισιαούλη και Καβάζογλου - Αριστονίκου;Misiaouli kai Kavazoglou - Aristonikou;34,6738365023415;33,0236867846708
11099;Panagias Eleousis Ave. - 4th Trimiklini 1;Λεωφ. Παναγίας Ελεούσης - 4η Τριμίκλινης 1;Panagias Eleousis Ave. - 4th Trimiklini 1;34,8442986235579;32,9135786634762
1051;Iroon 1;Ηρώων;Iroon 1;35,1135101092668;33,3826582741789
37;Makedonitissas Tomb 2;Τύμβος Μακεδονίτισσας 2;Makedonitissas Tomb 2;35,153712719255;33,308528151779
